@N: MF284 |Setting synthesis effort to medium for the design
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue_17.v":367:2:367:7|Removing sequential instance converter.MIV_RV32IMA_L1_AXI_QUEUE_1.ram_len\[0\][6] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue_17.v":367:2:367:7|Removing sequential instance converter.MIV_RV32IMA_L1_AXI_QUEUE_1.ram_len\[0\][7] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_synchronizer_shift_reg_w54_d1.v":84:2:84:7|Removing sequential instance debug_1.dmInner.dmiXing.MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK.deq_bits_reg.sync_0[48] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_synchronizer_shift_reg_w54_d1.v":84:2:84:7|Removing sequential instance debug_1.dmInner.dmiXing.MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK.deq_bits_reg.sync_0[49] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_synchronizer_shift_reg_w54_d1.v":84:2:84:7|Removing sequential instance debug_1.dmInner.dmiXing.MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK.deq_bits_reg.sync_0[50] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_synchronizer_shift_reg_w54_d1.v":84:2:84:7|Removing sequential instance debug_1.dmInner.dmiXing.MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK.deq_bits_reg.sync_0[36] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_synchronizer_shift_reg_w54_d1.v":84:2:84:7|Removing sequential instance debug_1.dmInner.dmiXing.MIV_RV32IMA_L1_AXI_ASYNC_QUEUE_SINK.deq_bits_reg.sync_0[37] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[0] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[1] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[2] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[3] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[4] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[5] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[6] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[7] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[8] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[9] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[10] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[11] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[12] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[13] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[14] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[15] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[16] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[17] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[18] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[19] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[20] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[21] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[22] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[23] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[24] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[25] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[26] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[27] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[28] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[29] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[30] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_repeater_4.v":200:2:200:7|Removing sequential instance MIV_RV32IMA_L1_AXI_TLWIDTH_WIDGET.MIV_RV32IMA_L1_AXI_REPEATER.saved_data[31] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_ROCKET_SYSTEM(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: MO231 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_tlfifofixer_system_bus.v":329:2:329:7|Found counter in view:work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog) instance SystemBusFromTiletile.SystemBus_TLFIFOFixer._T_292[9:0] 
@N: MO231 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_tlfifofixer_system_bus.v":329:2:329:7|Found counter in view:work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog) instance SystemBusFromTiletile.SystemBus_TLFIFOFixer._T_320[9:0] 
@N: MF135 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue_3.v":286:2:286:7|RAM SystemBus_slave_TLBuffer.MIV_RV32IMA_L1_AXI_QUEUE_3.ram_source[9:0] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog)) is 2 words by 10 bits.
@N: MF135 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue.v":286:2:286:7|RAM SystemBus_slave_TLBuffer.MIV_RV32IMA_L1_AXI_QUEUE.ram_param[15:0] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog)) is 2 words by 16 bits.
@N: MF135 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue_4.v":198:2:198:7|RAM SystemBus_slave_TLBuffer.MIV_RV32IMA_L1_AXI_QUEUE_4.ram_source[9:0] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog)) is 2 words by 10 bits.
@N: MF135 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue_1.v":286:2:286:7|RAM SystemBus_slave_TLBuffer.MIV_RV32IMA_L1_AXI_QUEUE_1.ram_size[8:0] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog)) is 2 words by 9 bits.
@N: MF135 :"c:\github-lsram-12.3\risc-v-creative-board-1\libero_projects\miv_axi_ig2_creative\component\work\miv_rv32ima_l1_axi_0\miv_rv32ima_l1_axi_0_0\core\miv_rv32ima_l1_axi_queue_2.v":264:2:264:7|RAM SystemBus_slave_TLBuffer.MIV_RV32IMA_L1_AXI_QUEUE_2.ram_opcode[11:0] (in view: work.MiV_RV32IMA_L1_AXI_0_MiV_RV32IMA_L1_AXI_0_0_MIV_RV32IMA_L1_AXI_SYSTEM_BUS_SBUS(verilog)) is 2 words by 12 bits.
